,landmark_0.x,landmark_0.y,landmark_0.z,landmark_1.x,landmark_1.y,landmark_1.z,landmark_2.x,landmark_2.y,landmark_2.z,landmark_3.x,landmark_3.y,landmark_3.z,landmark_4.x,landmark_4.y,landmark_4.z,landmark_5.x,landmark_5.y,landmark_5.z,landmark_6.x,landmark_6.y,landmark_6.z,landmark_7.x,landmark_7.y,landmark_7.z,landmark_8.x,landmark_8.y,landmark_8.z,landmark_9.x,landmark_9.y,landmark_9.z,landmark_10.x,landmark_10.y,landmark_10.z,landmark_11.x,landmark_11.y,landmark_11.z,landmark_12.x,landmark_12.y,landmark_12.z,landmark_13.x,landmark_13.y,landmark_13.z,landmark_14.x,landmark_14.y,landmark_14.z,landmark_15.x,landmark_15.y,landmark_15.z,landmark_16.x,landmark_16.y,landmark_16.z,landmark_17.x,landmark_17.y,landmark_17.z,landmark_18.x,landmark_18.y,landmark_18.z,landmark_19.x,landmark_19.y,landmark_19.z,landmark_20.x,landmark_20.y,landmark_20.z,world_landmark_0.x,world_landmark_0.y,world_landmark_0.z,world_landmark_1.x,world_landmark_1.y,world_landmark_1.z,world_landmark_2.x,world_landmark_2.y,world_landmark_2.z,world_landmark_3.x,world_landmark_3.y,world_landmark_3.z,world_landmark_4.x,world_landmark_4.y,world_landmark_4.z,world_landmark_5.x,world_landmark_5.y,world_landmark_5.z,world_landmark_6.x,world_landmark_6.y,world_landmark_6.z,world_landmark_7.x,world_landmark_7.y,world_landmark_7.z,world_landmark_8.x,world_landmark_8.y,world_landmark_8.z,world_landmark_9.x,world_landmark_9.y,world_landmark_9.z,world_landmark_10.x,world_landmark_10.y,world_landmark_10.z,world_landmark_11.x,world_landmark_11.y,world_landmark_11.z,world_landmark_12.x,world_landmark_12.y,world_landmark_12.z,world_landmark_13.x,world_landmark_13.y,world_landmark_13.z,world_landmark_14.x,world_landmark_14.y,world_landmark_14.z,world_landmark_15.x,world_landmark_15.y,world_landmark_15.z,world_landmark_16.x,world_landmark_16.y,world_landmark_16.z,world_landmark_17.x,world_landmark_17.y,world_landmark_17.z,world_landmark_18.x,world_landmark_18.y,world_landmark_18.z,world_landmark_19.x,world_landmark_19.y,world_landmark_19.z,world_landmark_20.x,world_landmark_20.y,world_landmark_20.z,handedness.score,handedness.label,letter
41,0.7386599183082581,0.6890788078308105,-9.716154991679105e-09,0.680371105670929,0.6665133237838745,-0.004652132745832205,0.6396626830101013,0.6013904213905334,-0.010902782902121544,0.6163734197616577,0.5480583310127258,-0.022488966584205627,0.5885673761367798,0.5132414698600769,-0.02974807098507881,0.6706215143203735,0.531007707118988,0.009823435917496681,0.6502074003219604,0.4810372591018677,-0.006495335139334202,0.6543593406677246,0.5264483690261841,-0.010460359044373035,0.6648455858230591,0.567389965057373,-0.010647514835000038,0.7018143534660339,0.522314727306366,-0.0016692724311724305,0.6812812685966492,0.47160229086875916,-0.04018290340900421,0.6834079027175903,0.5365012288093567,-0.056015487760305405,0.6912000179290771,0.5810100436210632,-0.055389683693647385,0.7341824173927307,0.5208142995834351,-0.015331246890127659,0.7143239378929138,0.4713502526283264,-0.046975404024124146,0.7077803611755371,0.5327525734901428,-0.051322419196367264,0.7098159193992615,0.5778763890266418,-0.04359745234251022,0.768069863319397,0.5247244834899902,-0.030753348022699356,0.7732671499252319,0.44960522651672363,-0.04813023656606674,0.7718650698661804,0.4072768986225128,-0.055114857852458954,0.7694492340087891,0.3631581664085388,-0.055615074932575226,0.7386599183082581,0.6890788078308105,-9.716154991679105e-09,0.680371105670929,0.6665133237838745,-0.004652132745832205,0.6396626830101013,0.6013904213905334,-0.010902782902121544,0.6163734197616577,0.5480583310127258,-0.022488966584205627,0.5885673761367798,0.5132414698600769,-0.02974807098507881,0.6706215143203735,0.531007707118988,0.009823435917496681,0.6502074003219604,0.4810372591018677,-0.006495335139334202,0.6543593406677246,0.5264483690261841,-0.010460359044373035,0.6648455858230591,0.567389965057373,-0.010647514835000038,0.7018143534660339,0.522314727306366,-0.0016692724311724305,0.6812812685966492,0.47160229086875916,-0.04018290340900421,0.6834079027175903,0.5365012288093567,-0.056015487760305405,0.6912000179290771,0.5810100436210632,-0.055389683693647385,0.7341824173927307,0.5208142995834351,-0.015331246890127659,0.7143239378929138,0.4713502526283264,-0.046975404024124146,0.7077803611755371,0.5327525734901428,-0.051322419196367264,0.7098159193992615,0.5778763890266418,-0.04359745234251022,0.768069863319397,0.5247244834899902,-0.030753348022699356,0.7732671499252319,0.44960522651672363,-0.04813023656606674,0.7718650698661804,0.4072768986225128,-0.055114857852458954,0.7694492340087891,0.3631581664085388,-0.055615074932575226,0.9930748343467712,Left,i
42,0.731862485408783,0.6960797309875488,-1.0427313235084057e-08,0.6762873530387878,0.6700358390808105,-0.00692042475566268,0.634477972984314,0.6075981259346008,-0.01574208028614521,0.6154530644416809,0.5517971515655518,-0.030570581555366516,0.6139068603515625,0.5033934712409973,-0.041074980050325394,0.6640575528144836,0.5346646308898926,0.008397767320275307,0.6450698971748352,0.4830222725868225,-0.009739644825458527,0.6495321393013,0.533053994178772,-0.01523726899176836,0.660955011844635,0.574982762336731,-0.01665848307311535,0.6963164806365967,0.527550220489502,-0.003651649923995137,0.6774822473526001,0.47414740920066833,-0.04738504812121391,0.6783535480499268,0.5409631133079529,-0.06664462387561798,0.6850458383560181,0.5866301655769348,-0.06733602285385132,0.7295557856559753,0.5271651148796082,-0.01819249428808689,0.7100677490234375,0.47507601976394653,-0.054563816636800766,0.7034363150596619,0.5383447408676147,-0.061759497970342636,0.7059045433998108,0.5867994427680969,-0.05480170249938965,0.7644897699356079,0.5316195487976074,-0.03434687852859497,0.7680575847625732,0.45680636167526245,-0.055682629346847534,0.7669599652290344,0.41284602880477905,-0.06532745063304901,0.7648550271987915,0.368219256401062,-0.06721850484609604,0.731862485408783,0.6960797309875488,-1.0427313235084057e-08,0.6762873530387878,0.6700358390808105,-0.00692042475566268,0.634477972984314,0.6075981259346008,-0.01574208028614521,0.6154530644416809,0.5517971515655518,-0.030570581555366516,0.6139068603515625,0.5033934712409973,-0.041074980050325394,0.6640575528144836,0.5346646308898926,0.008397767320275307,0.6450698971748352,0.4830222725868225,-0.009739644825458527,0.6495321393013,0.533053994178772,-0.01523726899176836,0.660955011844635,0.574982762336731,-0.01665848307311535,0.6963164806365967,0.527550220489502,-0.003651649923995137,0.6774822473526001,0.47414740920066833,-0.04738504812121391,0.6783535480499268,0.5409631133079529,-0.06664462387561798,0.6850458383560181,0.5866301655769348,-0.06733602285385132,0.7295557856559753,0.5271651148796082,-0.01819249428808689,0.7100677490234375,0.47507601976394653,-0.054563816636800766,0.7034363150596619,0.5383447408676147,-0.061759497970342636,0.7059045433998108,0.5867994427680969,-0.05480170249938965,0.7644897699356079,0.5316195487976074,-0.03434687852859497,0.7680575847625732,0.45680636167526245,-0.055682629346847534,0.7669599652290344,0.41284602880477905,-0.06532745063304901,0.7648550271987915,0.368219256401062,-0.06721850484609604,0.9964008331298828,Left,i
43,0.7321523427963257,0.6902348399162292,-1.0316314913438873e-08,0.6758599281311035,0.6675537824630737,-0.0068977163173258305,0.634248673915863,0.6057220101356506,-0.015183744952082634,0.6130512952804565,0.5523892045021057,-0.029045479372143745,0.6006337404251099,0.5067939162254333,-0.038500186055898666,0.6658374667167664,0.5336304903030396,0.008691095747053623,0.6470428109169006,0.47970259189605713,-0.009226562455296516,0.6491450667381287,0.5250765085220337,-0.013978215865790844,0.6598108410835266,0.5673338770866394,-0.014331066980957985,0.6970614790916443,0.5263292789459229,-0.0022987229749560356,0.6772042512893677,0.47176721692085266,-0.044385094195604324,0.6770807504653931,0.5382823348045349,-0.06173298507928848,0.6848257780075073,0.5855291485786438,-0.06083206832408905,0.7293678522109985,0.5254805088043213,-0.015809478238224983,0.7099032402038574,0.47415050864219666,-0.05069037526845932,0.7023191452026367,0.5372005701065063,-0.05592017620801926,0.7049839496612549,0.5841988325119019,-0.04755643382668495,0.7635790705680847,0.5292813777923584,-0.031093383207917213,0.7703014612197876,0.45270055532455444,-0.051126688718795776,0.7699811458587646,0.4089602530002594,-0.059055395424366,0.7685695886611938,0.3636605739593506,-0.05945226922631264,0.7321523427963257,0.6902348399162292,-1.0316314913438873e-08,0.6758599281311035,0.6675537824630737,-0.0068977163173258305,0.634248673915863,0.6057220101356506,-0.015183744952082634,0.6130512952804565,0.5523892045021057,-0.029045479372143745,0.6006337404251099,0.5067939162254333,-0.038500186055898666,0.6658374667167664,0.5336304903030396,0.008691095747053623,0.6470428109169006,0.47970259189605713,-0.009226562455296516,0.6491450667381287,0.5250765085220337,-0.013978215865790844,0.6598108410835266,0.5673338770866394,-0.014331066980957985,0.6970614790916443,0.5263292789459229,-0.0022987229749560356,0.6772042512893677,0.47176721692085266,-0.044385094195604324,0.6770807504653931,0.5382823348045349,-0.06173298507928848,0.6848257780075073,0.5855291485786438,-0.06083206832408905,0.7293678522109985,0.5254805088043213,-0.015809478238224983,0.7099032402038574,0.47415050864219666,-0.05069037526845932,0.7023191452026367,0.5372005701065063,-0.05592017620801926,0.7049839496612549,0.5841988325119019,-0.04755643382668495,0.7635790705680847,0.5292813777923584,-0.031093383207917213,0.7703014612197876,0.45270055532455444,-0.051126688718795776,0.7699811458587646,0.4089602530002594,-0.059055395424366,0.7685695886611938,0.3636605739593506,-0.05945226922631264,0.9967774748802185,Left,i
44,0.734338104724884,0.6937656402587891,-1.0099633129811991e-08,0.6760988235473633,0.6699321269989014,-0.004811124876141548,0.6353388428688049,0.6067625880241394,-0.011774497106671333,0.6132674813270569,0.5529499650001526,-0.024652749300003052,0.5958498120307922,0.5086280107498169,-0.033053264021873474,0.6675568222999573,0.5345984697341919,0.011686651967465878,0.6459541916847229,0.48165926337242126,-0.005513553973287344,0.6481242775917053,0.5271399617195129,-0.009971645660698414,0.6596203446388245,0.568946123123169,-0.010289717465639114,0.6984232664108276,0.5270106792449951,-0.0003800001577474177,0.6760849952697754,0.4722374975681305,-0.042204126715660095,0.6757153868675232,0.538988471031189,-0.059522148221731186,0.6836805939674377,0.5858525633811951,-0.058680254966020584,0.730561375617981,0.5255229473114014,-0.014895636588335037,0.7091533541679382,0.47380977869033813,-0.04970769211649895,0.7010163068771362,0.5375668406486511,-0.05491882190108299,0.7042225003242493,0.5847327709197998,-0.04658728092908859,0.7648898363113403,0.5288441181182861,-0.03105693683028221,0.7716926336288452,0.45227885246276855,-0.05113205686211586,0.7716126441955566,0.408275306224823,-0.05914579704403877,0.7712008357048035,0.3622952997684479,-0.059633392840623856,0.734338104724884,0.6937656402587891,-1.0099633129811991e-08,0.6760988235473633,0.6699321269989014,-0.004811124876141548,0.6353388428688049,0.6067625880241394,-0.011774497106671333,0.6132674813270569,0.5529499650001526,-0.024652749300003052,0.5958498120307922,0.5086280107498169,-0.033053264021873474,0.6675568222999573,0.5345984697341919,0.011686651967465878,0.6459541916847229,0.48165926337242126,-0.005513553973287344,0.6481242775917053,0.5271399617195129,-0.009971645660698414,0.6596203446388245,0.568946123123169,-0.010289717465639114,0.6984232664108276,0.5270106792449951,-0.0003800001577474177,0.6760849952697754,0.4722374975681305,-0.042204126715660095,0.6757153868675232,0.538988471031189,-0.059522148221731186,0.6836805939674377,0.5858525633811951,-0.058680254966020584,0.730561375617981,0.5255229473114014,-0.014895636588335037,0.7091533541679382,0.47380977869033813,-0.04970769211649895,0.7010163068771362,0.5375668406486511,-0.05491882190108299,0.7042225003242493,0.5847327709197998,-0.04658728092908859,0.7648898363113403,0.5288441181182861,-0.03105693683028221,0.7716926336288452,0.45227885246276855,-0.05113205686211586,0.7716126441955566,0.408275306224823,-0.05914579704403877,0.7712008357048035,0.3622952997684479,-0.059633392840623856,0.9970759749412537,Left,i
45,0.830489456653595,0.7228420376777649,2.015336564298309e-09,0.8003433346748352,0.6693243980407715,-0.030461052432656288,0.7984912991523743,0.599777340888977,-0.05146264657378197,0.82924485206604,0.5466659069061279,-0.0735621377825737,0.8556367754936218,0.5066098570823669,-0.09613718092441559,0.8176796436309814,0.5189028382301331,-0.015038277953863144,0.8180676102638245,0.4428631365299225,-0.04180239513516426,0.8175355195999146,0.3890048861503601,-0.0660049319267273,0.8174903988838196,0.3469267785549164,-0.08294837176799774,0.8545339703559875,0.5328662395477295,-0.01876274310052395,0.869191586971283,0.49412062764167786,-0.05425853654742241,0.8601764440536499,0.5370967984199524,-0.07199288159608841,0.8500357270240784,0.5738760828971863,-0.07692345231771469,0.8837452530860901,0.5612372756004333,-0.02732248418033123,0.8915444016456604,0.5491313934326172,-0.059755850583314896,0.8711040616035461,0.5989512801170349,-0.06551241129636765,0.8581798076629639,0.6328102350234985,-0.06294892728328705,0.9060322046279907,0.5992656946182251,-0.04076142981648445,0.912300705909729,0.5835768580436707,-0.061624377965927124,0.8896482586860657,0.6149460673332214,-0.06528525799512863,0.8726646304130554,0.6385398507118225,-0.06397596001625061,0.830489456653595,0.7228420376777649,2.015336564298309e-09,0.8003433346748352,0.6693243980407715,-0.030461052432656288,0.7984912991523743,0.599777340888977,-0.05146264657378197,0.82924485206604,0.5466659069061279,-0.0735621377825737,0.8556367754936218,0.5066098570823669,-0.09613718092441559,0.8176796436309814,0.5189028382301331,-0.015038277953863144,0.8180676102638245,0.4428631365299225,-0.04180239513516426,0.8175355195999146,0.3890048861503601,-0.0660049319267273,0.8174903988838196,0.3469267785549164,-0.08294837176799774,0.8545339703559875,0.5328662395477295,-0.01876274310052395,0.869191586971283,0.49412062764167786,-0.05425853654742241,0.8601764440536499,0.5370967984199524,-0.07199288159608841,0.8500357270240784,0.5738760828971863,-0.07692345231771469,0.8837452530860901,0.5612372756004333,-0.02732248418033123,0.8915444016456604,0.5491313934326172,-0.059755850583314896,0.8711040616035461,0.5989512801170349,-0.06551241129636765,0.8581798076629639,0.6328102350234985,-0.06294892728328705,0.9060322046279907,0.5992656946182251,-0.04076142981648445,0.912300705909729,0.5835768580436707,-0.061624377965927124,0.8896482586860657,0.6149460673332214,-0.06528525799512863,0.8726646304130554,0.6385398507118225,-0.06397596001625061,0.994487464427948,Left,k
46,0.8283957242965698,0.7181255221366882,3.140039117610627e-09,0.7972068786621094,0.6699463129043579,-0.033484749495983124,0.7932677268981934,0.6006024479866028,-0.056913286447525024,0.8228768110275269,0.5476816892623901,-0.08100256323814392,0.8481757044792175,0.5075363516807556,-0.10569652169942856,0.8091893196105957,0.5201292037963867,-0.023373153060674667,0.8086292743682861,0.44117435812950134,-0.05242002382874489,0.8064367771148682,0.3862125873565674,-0.07757431268692017,0.8042131662368774,0.34384870529174805,-0.09542384743690491,0.8462429642677307,0.5326061844825745,-0.02670150250196457,0.8651414513587952,0.48779356479644775,-0.06360998004674911,0.862156867980957,0.5187411308288574,-0.08342263847589493,0.8552261590957642,0.5499428510665894,-0.09108437597751617,0.8763976097106934,0.5610024929046631,-0.03458675369620323,0.8822238445281982,0.5564649701118469,-0.06899899989366531,0.8597546815872192,0.6084175705909729,-0.07534907758235931,0.8435103893280029,0.644222617149353,-0.07329569011926651,0.8987165689468384,0.5979466438293457,-0.047653909772634506,0.9013703465461731,0.5919427275657654,-0.0714699849486351,0.8767682909965515,0.6254764199256897,-0.07629214227199554,0.8565753698348999,0.6492087841033936,-0.07547473162412643,0.8283957242965698,0.7181255221366882,3.140039117610627e-09,0.7972068786621094,0.6699463129043579,-0.033484749495983124,0.7932677268981934,0.6006024479866028,-0.056913286447525024,0.8228768110275269,0.5476816892623901,-0.08100256323814392,0.8481757044792175,0.5075363516807556,-0.10569652169942856,0.8091893196105957,0.5201292037963867,-0.023373153060674667,0.8086292743682861,0.44117435812950134,-0.05242002382874489,0.8064367771148682,0.3862125873565674,-0.07757431268692017,0.8042131662368774,0.34384870529174805,-0.09542384743690491,0.8462429642677307,0.5326061844825745,-0.02670150250196457,0.8651414513587952,0.48779356479644775,-0.06360998004674911,0.862156867980957,0.5187411308288574,-0.08342263847589493,0.8552261590957642,0.5499428510665894,-0.09108437597751617,0.8763976097106934,0.5610024929046631,-0.03458675369620323,0.8822238445281982,0.5564649701118469,-0.06899899989366531,0.8597546815872192,0.6084175705909729,-0.07534907758235931,0.8435103893280029,0.644222617149353,-0.07329569011926651,0.8987165689468384,0.5979466438293457,-0.047653909772634506,0.9013703465461731,0.5919427275657654,-0.0714699849486351,0.8767682909965515,0.6254764199256897,-0.07629214227199554,0.8565753698348999,0.6492087841033936,-0.07547473162412643,0.996789813041687,Left,k
